title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,popularTimesHistogram,reviewsCountText,reviewsCount,imageUrls
Air Conditioner Service Center in Jayanagar,,,Air conditioning store,"36th Cross Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560011",,36th Cross Rd,36th Cross Rd,Bengaluru,560011,Karnataka,IN,"WHFM+92 Bengaluru, Karnataka",mylloyd.com,,,,,34,ChIJQTbopzEVrjsRzVzrCvRL8GA,"https://www.google.com/maps/place/Air+Conditioner+Service+Center+in+Jayanagar/@12.9233968,77.5803288,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1531a7e83641:0x60f04bf40aeb5ccd!8m2!3d12.9233968!4d77.5825175?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9233968,""lng"":77.5825175}",2021-02-05T17:22:40.652Z,,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Cool house,,5,HVAC contractor,"774, 34th B Cross Rd, 4th Block, Jayanagar, Bengaluru, Karnataka 560011",,"774, 34th B Cross Rd","774, 34th B Cross Rd",Bengaluru,560011,Karnataka,IN,"WHGM+5P Bengaluru, Karnataka",,,,,,30,ChIJz3mhRfkVrjsR49sNwM-uIt8,"https://www.google.com/maps/place/Cool+house/@12.925415,77.5821163,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15f945a179cf:0xdf22aecfc00ddbe3!8m2!3d12.925415!4d77.584305?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.925415,""lng"":77.584305}",2021-02-05T17:23:01.773Z,,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipN9WmFuiYOhcR4-i4HgiV6bXYpIlgtIkK4xRUIa=w1920-h1080-k-no""]"
AS AC Repair and Service,,5,Air conditioning contractor,,,,,,,,,,ueniweb.com,097427 22386,,,,29,ChIJZZxAH8sVrjsRZMEStwjJNBE,"https://www.google.com/maps/place/AS+AC+Repair+and+Service/@12.9538477,77.3507442,10z/data=!3m1!4b1!4m5!3m4!1s0x3bae15cb1f409c65:0x1134c908b712c164!8m2!3d12.9539974!4d77.6309395?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9539974,""lng"":77.6309395}",2021-02-05T17:23:02.078Z,,,,3,3,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
find pro hands,,4.8,Air conditioning repair service,"38/3, 5th floor, Rashtriya Vidyalaya Rd, opposite to vijaya college, Basavanagudi, Bengaluru, Karnataka 560004",,"38/3, 5th floor, Rashtriya Vidyalaya Rd, opposite to vijaya college","38/3, 5th floor, Rashtriya Vidyalaya Rd, opposite to vijaya college",Bengaluru,560004,Karnataka,IN,"WHPJ+H2 Bengaluru, Karnataka",findprohands.com,091722 88662,,,,28,ChIJh4MXRiUVrjsRkBfW8qcC0Ms,"https://www.google.com/maps/place/find+pro+hands/@12.9363783,77.5778541,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae152546178387:0xcbd002a7f2d61790!8m2!3d12.9363783!4d77.5800428?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9363783,""lng"":77.5800428}",2021-02-05T17:23:03.728Z,,,,51,51,"[""https://lh5.googleusercontent.com/p/AF1QipPloewi1ykH_cgX1qSt1P_lBUJcPKCXO325S5d8=w1920-h1080-k-no""]"
Whirlpool AC Service Center in Bangalore,,3.8,Appliance repair service,"4107, E End Main Rd, 4th T Block East, Jayanagar, Bengaluru, Karnataka 560041",Carmel Convent High School,"4107, E End Main Rd","4107, E End Main Rd",Bengaluru,560041,Karnataka,IN,"WHGW+JQ Bengaluru, Karnataka",,,,,,26,ChIJr0WBDAYVrjsRgInJL1c37s8,"https://www.google.com/maps/place/Whirlpool+AC+Service+Center+in+Bangalore/@12.9265854,77.5947722,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15060c8145af:0xcfee37572fc98980!8m2!3d12.9265854!4d77.5969609?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9265854,""lng"":77.5969609}",2021-02-05T17:23:10.022Z,,,,4,4,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Air Temp Air Conditioning Engineers,,3.2,Air conditioning contractor,"338, 9th Block, 38th Cross 28th Main, Jaya Nagar East, Jaya Nagar East, Bengaluru, Karnataka 560069",,"338, 9th Block, 38th Cross 28th Main, Jaya Nagar East, Jaya Nagar East","338, 9th Block, 38th Cross 28th Main, Jaya Nagar East, Jaya Nagar East",Bengaluru,560069,Karnataka,IN,"WHFW+74 Bengaluru, Karnataka",airtempin.com,080 2649 4692,,,,23,ChIJIWGlGAgVrjsRHyH7zynGqkw,"https://www.google.com/maps/place/Air+Temp+Air+Conditioning+Engineers/@12.9231857,77.5930618,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150818a56121:0x4caac629cffb211f!8m2!3d12.9231857!4d77.5952505?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9231857,""lng"":77.5952505}",2021-02-05T17:23:20.965Z,,,,6,6,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
AC Installation Service In Bangalore,,4.4,Air conditioning repair service,"2nd Main Road, #4 A, Bannerghatta Main Rd, Bismillahnagar, Bengaluru, Karnataka 560029",,"2nd Main Road, #4 A, Bannerghatta Main Rd","2nd Main Road, #4 A, Bannerghatta Main Rd",Bengaluru,560029,Karnataka,IN,"WJG3+J3 Bengaluru, Karnataka",acservicebangalore.com,097398 03242,,,,22,ChIJXUZy3asVrjsRLWExONQkczQ,"https://www.google.com/maps/place/AC+Installation+Service+In+Bangalore/@12.926545,77.6004423,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15abdd72465d:0x347324d43831612d!8m2!3d12.926545!4d77.602631?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.926545,""lng"":77.602631}",2021-02-05T17:23:21.150Z,,,"{""Su"":[{""hour"":4,""occupancyPercent"":70},{""hour"":5,""occupancyPercent"":66},{""hour"":6,""occupancyPercent"":64},{""hour"":7,""occupancyPercent"":62},{""hour"":8,""occupancyPercent"":60},{""hour"":9,""occupancyPercent"":58},{""hour"":10,""occupancyPercent"":58},{""hour"":11,""occupancyPercent"":56},{""hour"":12,""occupancyPercent"":56},{""hour"":13,""occupancyPercent"":54},{""hour"":14,""occupancyPercent"":52},{""hour"":15,""occupancyPercent"":52},{""hour"":16,""occupancyPercent"":52},{""hour"":17,""occupancyPercent"":52},{""hour"":18,""occupancyPercent"":52},{""hour"":19,""occupancyPercent"":56},{""hour"":20,""occupancyPercent"":58},{""hour"":21,""occupancyPercent"":62},{""hour"":22,""occupancyPercent"":68},{""hour"":23,""occupancyPercent"":70},{""hour"":24,""occupancyPercent"":75},{""hour"":1,""occupancyPercent"":75},{""hour"":2,""occupancyPercent"":75},{""hour"":3,""occupancyPercent"":72}],""Mo"":[{""hour"":4,""occupancyPercent"":68},{""hour"":5,""occupancyPercent"":75},{""hour"":6,""occupancyPercent"":81},{""hour"":7,""occupancyPercent"":85},{""hour"":8,""occupancyPercent"":83},{""hour"":9,""occupancyPercent"":77},{""hour"":10,""occupancyPercent"":68},{""hour"":11,""occupancyPercent"":58},{""hour"":12,""occupancyPercent"":50},{""hour"":13,""occupancyPercent"":43},{""hour"":14,""occupancyPercent"":39},{""hour"":15,""occupancyPercent"":37},{""hour"":16,""occupancyPercent"":37},{""hour"":17,""occupancyPercent"":37},{""hour"":18,""occupancyPercent"":37},{""hour"":19,""occupancyPercent"":39},{""hour"":20,""occupancyPercent"":45},{""hour"":21,""occupancyPercent"":58},{""hour"":22,""occupancyPercent"":79},{""hour"":23,""occupancyPercent"":95},{""hour"":24,""occupancyPercent"":100},{""hour"":1,""occupancyPercent"":91},{""hour"":2,""occupancyPercent"":77},{""hour"":3,""occupancyPercent"":68}],""Tu"":[{""hour"":4,""occupancyPercent"":77},{""hour"":5,""occupancyPercent"":75},{""hour"":6,""occupancyPercent"":77},{""hour"":7,""occupancyPercent"":81},{""hour"":8,""occupancyPercent"":83},{""hour"":9,""occupancyPercent"":79},{""hour"":10,""occupancyPercent"":72},{""hour"":11,""occupancyPercent"":62},{""hour"":12,""occupancyPercent"":54},{""hour"":13,""occupancyPercent"":50},{""hour"":14,""occupancyPercent"":50},{""hour"":15,""occupancyPercent"":50},{""hour"":16,""occupancyPercent"":50},{""hour"":17,""occupancyPercent"":52},{""hour"":18,""occupancyPercent"":52},{""hour"":19,""occupancyPercent"":56},{""hour"":20,""occupancyPercent"":62},{""hour"":21,""occupancyPercent"":72},{""hour"":22,""occupancyPercent"":81},{""hour"":23,""occupancyPercent"":89},{""hour"":24,""occupancyPercent"":93},{""hour"":1,""occupancyPercent"":93},{""hour"":2,""occupancyPercent"":89},{""hour"":3,""occupancyPercent"":83}],""We"":[{""hour"":4,""occupancyPercent"":79},{""hour"":5,""occupancyPercent"":83},{""hour"":6,""occupancyPercent"":89},{""hour"":7,""occupancyPercent"":95},{""hour"":8,""occupancyPercent"":100},{""hour"":9,""occupancyPercent"":100},{""hour"":10,""occupancyPercent"":91},{""hour"":11,""occupancyPercent"":81},{""hour"":12,""occupancyPercent"":66},{""hour"":13,""occupancyPercent"":52},{""hour"":14,""occupancyPercent"":43},{""hour"":15,""occupancyPercent"":45},{""hour"":16,""occupancyPercent"":54},{""hour"":17,""occupancyPercent"":60},{""hour"":18,""occupancyPercent"":54},{""hour"":19,""occupancyPercent"":45},{""hour"":20,""occupancyPercent"":45},{""hour"":21,""occupancyPercent"":54},{""hour"":22,""occupancyPercent"":66},{""hour"":23,""occupancyPercent"":79},{""hour"":24,""occupancyPercent"":83},{""hour"":1,""occupancyPercent"":85},{""hour"":2,""occupancyPercent"":83},{""hour"":3,""occupancyPercent"":79}],""Th"":[{""hour"":4,""occupancyPercent"":72},{""hour"":5,""occupancyPercent"":77},{""hour"":6,""occupancyPercent"":81},{""hour"":7,""occupancyPercent"":81},{""hour"":8,""occupancyPercent"":81},{""hour"":9,""occupancyPercent"":77},{""hour"":10,""occupancyPercent"":68},{""hour"":11,""occupancyPercent"":62},{""hour"":12,""occupancyPercent"":54},{""hour"":13,""occupancyPercent"":47},{""hour"":14,""occupancyPercent"":43},{""hour"":15,""occupancyPercent"":41},{""hour"":16,""occupancyPercent"":41},{""hour"":17,""occupancyPercent"":43},{""hour"":18,""occupancyPercent"":47},{""hour"":19,""occupancyPercent"":50},{""hour"":20,""occupancyPercent"":54},{""hour"":21,""occupancyPercent"":56},{""hour"":22,""occupancyPercent"":58},{""hour"":23,""occupancyPercent"":60},{""hour"":24,""occupancyPercent"":60},{""hour"":1,""occupancyPercent"":62},{""hour"":2,""occupancyPercent"":64},{""hour"":3,""occupancyPercent"":68}],""Fr"":[{""hour"":4,""occupancyPercent"":62},{""hour"":5,""occupancyPercent"":64},{""hour"":6,""occupancyPercent"":70},{""hour"":7,""occupancyPercent"":77},{""hour"":8,""occupancyPercent"":81},{""hour"":9,""occupancyPercent"":79},{""hour"":10,""occupancyPercent"":72},{""hour"":11,""occupancyPercent"":66},{""hour"":12,""occupancyPercent"":62},{""hour"":13,""occupancyPercent"":62},{""hour"":14,""occupancyPercent"":60},{""hour"":15,""occupancyPercent"":54},{""hour"":16,""occupancyPercent"":43},{""hour"":17,""occupancyPercent"":31},{""hour"":18,""occupancyPercent"":25},{""hour"":19,""occupancyPercent"":25},{""hour"":20,""occupancyPercent"":31},{""hour"":21,""occupancyPercent"":39},{""hour"":22,""occupancyPercent"":47},{""hour"":23,""occupancyPercent"":56},{""hour"":24,""occupancyPercent"":60},{""hour"":1,""occupancyPercent"":62},{""hour"":2,""occupancyPercent"":62},{""hour"":3,""occupancyPercent"":62}],""Sa"":[{""hour"":4,""occupancyPercent"":66},{""hour"":5,""occupancyPercent"":68},{""hour"":6,""occupancyPercent"":68},{""hour"":7,""occupancyPercent"":66},{""hour"":8,""occupancyPercent"":64},{""hour"":9,""occupancyPercent"":60},{""hour"":10,""occupancyPercent"":58},{""hour"":11,""occupancyPercent"":54},{""hour"":12,""occupancyPercent"":50},{""hour"":13,""occupancyPercent"":45},{""hour"":14,""occupancyPercent"":43},{""hour"":15,""occupancyPercent"":39},{""hour"":16,""occupancyPercent"":37},{""hour"":17,""occupancyPercent"":37},{""hour"":18,""occupancyPercent"":35},{""hour"":19,""occupancyPercent"":35},{""hour"":20,""occupancyPercent"":37},{""hour"":21,""occupancyPercent"":39},{""hour"":22,""occupancyPercent"":43},{""hour"":23,""occupancyPercent"":47},{""hour"":24,""occupancyPercent"":52},{""hour"":1,""occupancyPercent"":56},{""hour"":2,""occupancyPercent"":60},{""hour"":3,""occupancyPercent"":64}]}",76,76,"[""https://lh5.googleusercontent.com/p/AF1QipMLAQmInreKDu5qFz3d2fJt4i9B32xw89XQ5sxl=w1920-h1080-k-no""]"
Swastik Airconditioners,,4,Air conditioning store,"Jayanagar, Bengaluru, Karnataka 560041",,,,Bengaluru,560041,Karnataka,IN,"WH9P+67 Bengaluru, Karnataka",,096867 00081,,,,24,ChIJPWi2JQsVrjsRqP2OonOFeYo,"https://www.google.com/maps/place/Swastik+Airconditioners/@12.9181203,77.5835448,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150b25b6683d:0x8a798573a28efda8!8m2!3d12.9181207!4d77.5857219?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9181207,""lng"":77.5857219}",2021-02-05T17:23:21.922Z,,,,38,38,"[""https://lh5.googleusercontent.com/p/AF1QipOh7e8W0RSXDcbIYOzY3EMMqbH9K4KRSFRtBddB=w1920-h1080-k-no""]"
"daikin Air Conditioner Service Center in Jayanagar,",,,Air conditioning store,"52, 1st C Main Rd, Jayanagar 6th Block, Jayanagar, Bengaluru, Karnataka 560070",,"52, 1st C Main Rd","52, 1st C Main Rd",Bengaluru,560070,Karnataka,IN,"WHHG+V6 Bengaluru, Karnataka",,,,,,27,ChIJMQNMOrwVrjsR5mFuqpOKfPE,"https://www.google.com/maps/place/daikin+Air+Conditioner+Service+Center+in+Jayanagar,/@12.9296983,77.5733388,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15bc3a4c0331:0xf17c8a93aa6e61e6!8m2!3d12.9296983!4d77.5755275?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9296983,""lng"":77.5755275}",2021-02-05T17:23:07.256Z,,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
V S Air Solutions,,,Air conditioning contractor,"20/17, Corporation Layout, 2, 4t, Jaya Nagar, Jaya Nagar, Bengaluru, Karnataka 560041",,"20/17, Corporation Layout, 2, 4t, Jaya Nagar, Jaya Nagar","20/17, Corporation Layout, 2, 4t, Jaya Nagar, Jaya Nagar",Bengaluru,560041,Karnataka,IN,,,080 2664 0405,,,,25,ChIJAQAAAKQVrjsRUC0M_s42eA4,"https://www.google.com/maps/place/V+S+Air+Solutions/@12.9274654,77.5818757,15z/data=!3m1!4b1!4m5!3m4!1s0x3bae15a400000001:0xe7836cefe0c2d50!8m2!3d12.9274655!4d77.5906305?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9274655,""lng"":77.5906305}",2021-02-05T17:23:15.358Z,,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Airtron Jayanagar,,,HVAC contractor,"312/A, 39th Cross Rd, 8th Block, Jayanagar, Bengaluru, Karnataka 560070",,"312/A, 39th Cross Rd","312/A, 39th Cross Rd",Bengaluru,560070,Karnataka,IN,"WH9G+VF Bengaluru, Karnataka",,,,,,17,ChIJA7RgtXcVrjsRdusuUOn2Wuw,"https://www.google.com/maps/place/Airtron+Jayanagar/@12.9196796,77.5739878,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1577b560b403:0xec5af6e9502eeb76!8m2!3d12.9196796!4d77.5761765?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.9196796,""lng"":77.5761765}",2021-02-05T17:23:25.056Z,,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Alfa Tech Engineers,,5,Air conditioning repair service,"42, 10th Main Rd, 4th Block, 5th Block, Jayanagar, Bengaluru, Karnataka 560041",,"42, 10th Main Rd","42, 10th Main Rd",Bengaluru,560041,Karnataka,IN,"WHCM+RR Bengaluru, Karnataka",business.site,090600 17864,,,,14,ChIJHVKI-Z8VrjsRZOT0QVRnqZk,"https://www.google.com/maps/place/Alfa+Tech+Engineers/@12.9220959,77.5823321,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159ff988521d:0x99a9675441f4e464!8m2!3d12.9220959!4d77.5845208?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.9220959,""lng"":77.5845208}",2021-02-05T17:23:43.134Z,,,,10,10,"[""https://lh5.googleusercontent.com/p/AF1QipPZTi3epLCs8AK2D9cpsm7W5Ikes4XwDAXZuf68=w1920-h1080-k-no""]"
Sharanu Aircon,,5,Air conditioning contractor,"121, 27th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560082",,"121, 27th Cross Rd","121, 27th Cross Rd",Bengaluru,560082,Karnataka,IN,"WHJH+83 Bengaluru, Karnataka",sharanuaircon.com,098451 55492,,,,13,ChIJp_sxXJoVrjsRDKtnhpsA084,"https://www.google.com/maps/place/Sharanu+Aircon/@12.9307937,77.5754501,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159a5c31fba7:0xced3009b8667ab0c!8m2!3d12.9307937!4d77.5776388?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.9307937,""lng"":77.5776388}",2021-02-05T17:23:47.475Z,,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Ruh electronic repairs,,5,Air conditioning repair service,"4/11 ground floor, 3rd Main Rd, SR Krishnappa Garden, Bengaluru, Karnataka 560041",,"4/11 ground floor, 3rd Main Rd","4/11 ground floor, 3rd Main Rd",Bengaluru,560041,Karnataka,IN,"WHHW+VX Bengaluru, Karnataka",,,,,,16,ChIJyaSqd6QVrjsR7wxiby60yco,"https://www.google.com/maps/place/Ruh+electronic+repairs/@12.9297438,77.595291,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15a477aaa4c9:0xcac9b42e6f620cef!8m2!3d12.9297438!4d77.5974797?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.9297438,""lng"":77.5974797}",2021-02-05T17:23:48.004Z,,,"{""Su"":[],""Mo"":[],""Tu"":[{""hour"":4,""occupancyPercent"":33},{""hour"":5,""occupancyPercent"":33},{""hour"":6,""occupancyPercent"":33},{""hour"":7,""occupancyPercent"":33},{""hour"":8,""occupancyPercent"":22},{""hour"":9,""occupancyPercent"":22},{""hour"":10,""occupancyPercent"":22},{""hour"":11,""occupancyPercent"":22},{""hour"":12,""occupancyPercent"":33},{""hour"":13,""occupancyPercent"":33},{""hour"":14,""occupancyPercent"":44},{""hour"":15,""occupancyPercent"":44},{""hour"":16,""occupancyPercent"":44},{""hour"":17,""occupancyPercent"":33},{""hour"":18,""occupancyPercent"":33},{""hour"":19,""occupancyPercent"":33},{""hour"":20,""occupancyPercent"":22},{""hour"":21,""occupancyPercent"":33},{""hour"":22,""occupancyPercent"":33},{""hour"":23,""occupancyPercent"":33},{""hour"":24,""occupancyPercent"":33},{""hour"":1,""occupancyPercent"":33},{""hour"":2,""occupancyPercent"":44},{""hour"":3,""occupancyPercent"":44}],""We"":[{""hour"":4,""occupancyPercent"":55},{""hour"":5,""occupancyPercent"":44},{""hour"":6,""occupancyPercent"":44},{""hour"":7,""occupancyPercent"":44},{""hour"":8,""occupancyPercent"":33},{""hour"":9,""occupancyPercent"":33},{""hour"":10,""occupancyPercent"":33},{""hour"":11,""occupancyPercent"":33},{""hour"":12,""occupancyPercent"":33},{""hour"":13,""occupancyPercent"":33},{""hour"":14,""occupancyPercent"":33},{""hour"":15,""occupancyPercent"":33},{""hour"":16,""occupancyPercent"":44},{""hour"":17,""occupancyPercent"":44},{""hour"":18,""occupancyPercent"":44},{""hour"":19,""occupancyPercent"":55},{""hour"":20,""occupancyPercent"":55},{""hour"":21,""occupancyPercent"":66},{""hour"":22,""occupancyPercent"":66},{""hour"":23,""occupancyPercent"":77},{""hour"":24,""occupancyPercent"":77},{""hour"":1,""occupancyPercent"":66},{""hour"":2,""occupancyPercent"":66},{""hour"":3,""occupancyPercent"":55}],""Th"":[{""hour"":4,""occupancyPercent"":66},{""hour"":5,""occupancyPercent"":66},{""hour"":6,""occupancyPercent"":66},{""hour"":7,""occupancyPercent"":66},{""hour"":8,""occupancyPercent"":66},{""hour"":9,""occupancyPercent"":66},{""hour"":10,""occupancyPercent"":66},{""hour"":11,""occupancyPercent"":77},{""hour"":12,""occupancyPercent"":77},{""hour"":13,""occupancyPercent"":77},{""hour"":14,""occupancyPercent"":88},{""hour"":15,""occupancyPercent"":88},{""hour"":16,""occupancyPercent"":88},{""hour"":17,""occupancyPercent"":88},{""hour"":18,""occupancyPercent"":88},{""hour"":19,""occupancyPercent"":100},{""hour"":20,""occupancyPercent"":100},{""hour"":21,""occupancyPercent"":100},{""hour"":22,""occupancyPercent"":88},{""hour"":23,""occupancyPercent"":88},{""hour"":24,""occupancyPercent"":88},{""hour"":1,""occupancyPercent"":88},{""hour"":2,""occupancyPercent"":77},{""hour"":3,""occupancyPercent"":77}],""Fr"":[{""hour"":4,""occupancyPercent"":55},{""hour"":5,""occupancyPercent"":55},{""hour"":6,""occupancyPercent"":66},{""hour"":7,""occupancyPercent"":66},{""hour"":8,""occupancyPercent"":77},{""hour"":9,""occupancyPercent"":77},{""hour"":10,""occupancyPercent"":88},{""hour"":11,""occupancyPercent"":88},{""hour"":12,""occupancyPercent"":100},{""hour"":13,""occupancyPercent"":100},{""hour"":14,""occupancyPercent"":100},{""hour"":15,""occupancyPercent"":100},{""hour"":16,""occupancyPercent"":88},{""hour"":17,""occupancyPercent"":88},{""hour"":18,""occupancyPercent"":77},{""hour"":19,""occupancyPercent"":77},{""hour"":20,""occupancyPercent"":66},{""hour"":21,""occupancyPercent"":66},{""hour"":22,""occupancyPercent"":55},{""hour"":23,""occupancyPercent"":55},{""hour"":24,""occupancyPercent"":44},{""hour"":1,""occupancyPercent"":44},{""hour"":2,""occupancyPercent"":44},{""hour"":3,""occupancyPercent"":44}],""Sa"":[{""hour"":4,""occupancyPercent"":22},{""hour"":5,""occupancyPercent"":22},{""hour"":6,""occupancyPercent"":33},{""hour"":7,""occupancyPercent"":33},{""hour"":8,""occupancyPercent"":44},{""hour"":9,""occupancyPercent"":44},{""hour"":10,""occupancyPercent"":44},{""hour"":11,""occupancyPercent"":44},{""hour"":12,""occupancyPercent"":33},{""hour"":13,""occupancyPercent"":33},{""hour"":14,""occupancyPercent"":22},{""hour"":15,""occupancyPercent"":22},{""hour"":16,""occupancyPercent"":22},{""hour"":17,""occupancyPercent"":33},{""hour"":18,""occupancyPercent"":33},{""hour"":19,""occupancyPercent"":44},{""hour"":20,""occupancyPercent"":44},{""hour"":21,""occupancyPercent"":44},{""hour"":22,""occupancyPercent"":44},{""hour"":23,""occupancyPercent"":33},{""hour"":24,""occupancyPercent"":22},{""hour"":1,""occupancyPercent"":22},{""hour"":2,""occupancyPercent"":0},{""hour"":3,""occupancyPercent"":0}]}",2,2,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Lg Ac Service Centre in Bengaluru,,,Auto electrical service,"#378/12, 9th Main, 42nd Cross Rd, 5th Block, 4th Block, Jayanagar, Bengaluru, Karnataka 560041",,"#378/12, 9th Main, 42nd Cross Rd","#378/12, 9th Main, 42nd Cross Rd",Bengaluru,560041,Karnataka,IN,"WHFJ+WF Bengaluru, Karnataka",,,1,,,21,ChIJK7Mw8J4VrjsR9esYQ1uf_is,"https://www.google.com/maps/place/Lg+Ac+Service+Centre+in+Bengaluru/@12.9248152,77.5789445,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159ef030b32b:0x2bfe9f5b4318ebf5!8m2!3d12.9248152!4d77.5811332?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@12.9291517,77.5703043,14z?hl=en",ac repair in jayanagar,"{""lat"":12.9248152,""lng"":77.5811332}",2021-02-05T17:23:36.763Z,,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Sales and service of aircondition and refrigeration and homeappliances,,5,Air conditioning repair service,"Swagath Rd, BTB Area, 4th T Block East, Tilak Nagar, Jayanagar, Bengaluru, Karnataka 560041",,Swagath Rd,Swagath Rd,Bengaluru,560041,Karnataka,IN,"WHHW+93 Bengaluru, Karnataka",,,,,,11,ChIJj0T5UrUVrjsRLipYR9_3UNk,"https://www.google.com/maps/place/Sales+and+service+of+aircondition+and+refrigeration+and+homeappliances/@12.9284396,77.5929706,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15b552f9448f:0xd950f7df47582a2e!8m2!3d12.9284396!4d77.5951593?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.9284396,""lng"":77.5951593}",2021-02-05T17:23:54.733Z,,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipOx9tAv41JlJwvL0DKYm0r3cVjtADruRbPSYfUV=w1920-h1080-k-no""]"
Daikin Airconditioning Solution Plaza,,5,Air conditioning store,"238/34, 32nd Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070",,"238/34, 32nd Cross Rd","238/34, 32nd Cross Rd",Bengaluru,560070,Karnataka,IN,"WHGH+RF Bengaluru, Karnataka",dealers.daikinindia.com,098451 04637,,,,15,ChIJpQ_8F8EVrjsRIZlfe0iCZMY,"https://www.google.com/maps/place/Daikin+Airconditioning+Solution+Plaza/@12.927007,77.5764443,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae15c117fc0fa5:0xc66482487b5f9921!8m2!3d12.927007!4d77.578633?hl=en","https://www.google.com/maps/search/ac+repair+in+jayanagar/@13.0883075,77.5317903,15z?hl=en",ac repair in jayanagar,"{""lat"":12.927007,""lng"":77.578633}",2021-02-05T17:23:58.706Z,,,,4,4,"[""https://lh5.googleusercontent.com/p/AF1QipOyhlpVdiMvUwkhhF9XDSfZfaYmmMHf612rl2ID=w1920-h1080-k-no""]"
